"Id","Yard number","Yard name","Sale Date M/D/CY","Day of Week","Sale time (HHMM)","Time Zone","Item#","Lot number","Vehicle Type","Year","Make","Model Group","Model Detail","Body Style","Color","Damage Description","Secondary Damage","Sale Title State","Sale Title Type","Has Keys-Yes or No","Lot Cond. Code","VIN","Odometer","Odometer Brand","Est. Retail Value","Repair cost","Engine","Drive","Transmission","Fuel Type","Cylinders","Runs/Drives","Sale Status","High Bid =non-vix,Sealed=Vix","Special Note","Location city","Location state","Location ZIP","Location country","Currency Code","Image Thumbnail","Create Date/Time","Grid/Row","Make-an-Offer Eligible","Buy-It-Now Price","Image URL","Trim","Last Updated Time"
90,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27365310,"V",2019,"TOYOTA","PRIUS","PRIUS","","SILVER","REAR END","","CA","SC","YES","D","JTDKARFU2K3079189",37641.0,"A",20462.0,0.0,"1.8L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","70.0","VALLEJO SUBLOT              ","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/e7cbf105-11b0-4b72-a43a-eba900c0a4b0.JPG","2020-02-18-07.08.43.000426","AMER3","N",0.0,"http://inventory.copart.io/v1/lotImages/27365310?country=us&brand=cprt&yardNumber=1","","2020-02-12T18:48:39Z"
91,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27389180,"V",2004,"FORD","MUSTANG","MUSTANG","COUPE","RED","ALL OVER","BIOHAZARD/CHEMICAL","CA","SC","NO","E","1FAFP40674F145143",0.0,"E",4449.39,7493.9,"3.9L  6","Rear-wheel drive","AUTOMATIC","GAS","6","DEFAULT","Pure Sale","0.0","VALLEJO SUBLOT              ","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/09fa8e9e-d7a8-4a3f-8d15-1119f35d3922.JPG","2020-02-18-07.08.43.000426","AMER3","N",0.0,"http://inventory.copart.io/v1/lotImages/27389180?country=us&brand=cprt&yardNumber=1","","2020-02-13T22:51:06Z"
92,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27393410,"V",2007,"HONDA","CIVIC","CIVIC SI","COUPE","GOLD","REAR END","SIDE","CA","SC","YES","D","2HGFG21537H705863",46570.0,"A",9486.0,0.0,"2.0L  4","Front-wheel Drive","MANUAL","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/f5279fec-da2d-4905-ba56-8a05784b85aa.JPG","2020-02-18-07.08.43.000426"," A120","N",0.0,"http://inventory.copart.io/v1/lotImages/27393410?country=us&brand=cprt&yardNumber=1","SI","2020-02-13T18:53:45Z"
93,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27405980,"V",2011,"NISSAN","ALTIMA","ALTIMA BAS","SEDAN 4D","GRAY","SIDE","","CA","SC","YES","D","1N4AL2AP5BN436650",91228.0,"A",7002.0,7756.0,"2.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","VALLEJO SUBLOT              ","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/df98f6c4-6001-4e31-9138-ff9925276282.JPG","2020-02-18-07.08.43.000426","SE005","N",0.0,"http://inventory.copart.io/v1/lotImages/27405980?country=us&brand=cprt&yardNumber=1","BASE","2020-02-17T23:44:05Z"
94,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27416630,"V",2006,"VOLKSWAGEN","GOLF","GOLF GLS T","HATCHBAC","BLUE","FRONT END","MINOR DENT/SCRATCHES","CA","SC","YES","D","9BWGR61J564000341",153685.0,"A",4742.0,0.0,"1.9L  4","Front-wheel Drive","AUTOMATIC","DIESEL","4","Run & Drive Verified","Pure Sale","0.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/955df1af-2162-4795-9230-f3ac584bcdc7.JPG","2020-02-18-07.08.43.000427","AA100","N",0.0,"http://inventory.copart.io/v1/lotImages/27416630?country=us&brand=cprt&yardNumber=1","GLS TDI","2020-02-17T18:43:09Z"
95,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27425850,"V",2016,"BMW","3 SERIES","328 I SULE","SEDAN 4D","WHITE","FRONT END","MECHANICAL","CA","SC","YES","D","WBA8E9C57GK648169",72478.0,"A",19829.0,0.0,"2.0L  4","Rear-wheel drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","725.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/56d1486f-3214-42d0-8a75-9e37a84a80f8.JPG","2020-02-18-07.08.43.000427","EE100","N",0.0,"http://inventory.copart.io/v1/lotImages/27425850?country=us&brand=cprt&yardNumber=1","I SULEV","2020-02-12T18:57:48Z"
96,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27429120,"V",2002,"HONDA","CIVIC LX","CIVIC LX","SEDAN 4D","WHITE","MINOR DENT/SCRATCHES","","CA","CQ","YES","E","2HGES16572H562857",193731.0,"E",0.0,0.0,"1.7L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","On Minimum Bid","0.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/ee946443-a28b-4985-8693-b03b41ae83df.JPG","2020-02-18-07.08.43.000427","EE050","Y",375.0,"http://inventory.copart.io/v1/lotImages/27429120?country=us&brand=cprt&yardNumber=1","LX","2020-02-17T22:00:25Z"
97,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27492920,"V",2008,"FORD","MUSTANG","MUSTANG SH","COUPE","GRAY","ALL OVER","","CA","SC","YES","D","1ZVHT88S285187770",4909.0,"A",35199.0,0.0,"5.4L  8","Rear-wheel drive","MANUAL","GAS","8","Run & Drive Verified","Pure Sale","5200.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/d59735c9-c308-4a5f-9788-a5c2f4dacfdb.JPG","2020-02-18-07.08.43.000430","EE050","N",0.0,"http://inventory.copart.io/v1/lotImages/27492920?country=us&brand=cprt&yardNumber=1","SHELBY GT500","2020-02-14T18:52:19Z"
98,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27508930,"V",2010,"MERCEDES-BENZ","G CLASS","GLK 350","4DR SPOR","BLACK","SIDE","","CA","SC","YES","D","WDCGG5GB6AF347114",73935.0,"A",12729.0,0.0,"3.5L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/f3775c8d-9965-4a99-bc2e-5ab6f67aaa05.JPG","2020-02-18-07.08.43.000430"," E060","N",0.0,"http://inventory.copart.io/v1/lotImages/27508930?country=us&brand=cprt&yardNumber=1","350","2020-02-13T20:04:01Z"
99,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27515890,"V",2002,"TOYOTA","TACOMA DOU","TACOMA DOU","CREW PIC","BLACK","MINOR DENT/SCRATCHES","","CA","CQ","YES","D","5TEGN92NX2Z034589",301398.0,"E",8500.0,0.0,"3.4L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/42309b50-513e-4826-82b9-4e972db01e43.JPG","2020-02-18-07.08.43.000430"," E060","Y",5500.0,"http://inventory.copart.io/v1/lotImages/27515890?country=us&brand=cprt&yardNumber=1","DOUBLE CAB PRERUNNER","2020-02-17T20:28:47Z"
100,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27531430,"V",2000,"BMW","323 IT","323 IT","STATION","WHITE","FRONT END","","CA","ST","YES","E","WBAAR3349YJM01124",168388.0,"E",0.0,0.0,"2.5L  6","Rear-wheel drive","AUTOMATIC","GAS","6","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/9650bdbb-64c5-460e-beac-bfbb922964bc.JPG","2020-02-18-07.08.43.000430","SH005","Y",275.0,"http://inventory.copart.io/v1/lotImages/27531430?country=us&brand=cprt&yardNumber=1","IT","2020-02-17T22:00:54Z"
101,1,"CA - VALLEJO",0,"",1200,"PST",0,27558640,"V",2012,"BMW","3 SERIES","328 I SULE","SEDAN 4D","RED","REAR END","FRONT END","CA","SC","YES","E","WBA3C1C58CF434280",122365.0,"A",9774.0,9774.0,"2.0L  4","Rear-wheel drive","AUTOMATIC","GAS","4","DEFAULT","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/e06977f8-b6d2-497a-a622-0f79e451c23f.JPG","2020-02-18-07.08.43.000431"," A040","N",0.0,"http://inventory.copart.io/v1/lotImages/27558640?country=us&brand=cprt&yardNumber=1","I SULEV","2020-02-11T22:57:31Z"
102,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27566810,"V",2019,"RAM","1500 LIMIT","1500 LIMIT","","SILVER","UNDERCARRIAGE","MECHANICAL","CA","SC","YES","S","1C6SRFHTXKN588289",28403.0,"A",52797.0,0.0,"5.7L  8","4x4 w/Rear Wheel Drv","AUTOMATIC","GAS","8","Vehicle Starts","Pure Sale","0.0","ENGINE/EXHAUST PARTS MISSING","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/74346260-db75-4f09-b704-d6c0d930bd4d.JPG","2020-02-18-07.08.43.000431","SF010","N",0.0,"http://inventory.copart.io/v1/lotImages/27566810?country=us&brand=cprt&yardNumber=1","LIMITED","2020-02-18T01:09:43Z"
103,1,"CA - VALLEJO",0,"",1200,"PST",0,27614900,"V",2015,"HYUNDAI","GENESIS","GENESIS 3.","SEDAN 4D","TAN","FRONT END","MINOR DENT/SCRATCHES","CA","SC","YES","E","KMHGN4JE2FU066791",78313.0,"A",16466.0,15865.76,"3.8L  6","Rear-wheel drive","AUTOMATIC","GAS","6","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/8a2c9c12-d2eb-4070-bc4e-7dd36321c012.JPG","2020-02-18-07.08.43.000431"," B080","N",0.0,"http://inventory.copart.io/v1/lotImages/27614900?country=us&brand=cprt&yardNumber=1","3.8L","2020-02-13T21:47:58Z"
104,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27624620,"V",2013,"FORD","FLEX SEL","FLEX SEL","4DR SPOR","BLACK","FRONT END","","CA","SC","YES","D","2FMGK5C85DBD23709",153290.0,"A",11358.0,0.0,"3.5L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/0dc9d891-58c8-4ac2-8f53-8f8692aecb35.JPG","2020-02-18-07.08.43.000431"," E070","N",0.0,"http://inventory.copart.io/v1/lotImages/27624620?country=us&brand=cprt&yardNumber=1","SEL","2020-02-12T18:49:16Z"
105,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27626630,"K",2018,"RAM","5500","5500","","WHITE","ROLLOVER","MINOR DENT/SCRATCHES","CA","SC","YES","S","3C7WRNAL9JG240704",16627.0,"A",46469.0,55975.65,"6.7L  6","4x4 w/Rear Wheel Drv","AUTOMATIC","DIESEL","6","Vehicle Starts","On Minimum Bid","5700.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/d662aa1b-371c-41f2-893e-4864b020ae28.JPG","2020-02-18-07.08.43.000431","BB020","N",0.0,"http://inventory.copart.io/v1/lotImages/27626630?country=us&brand=cprt&yardNumber=1","","2020-02-13T23:24:07Z"
106,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27633780,"V",2006,"TOYOTA","PRIUS","PRIUS","HATCHBAC","GRAY","VANDALISM","NORMAL WEAR","CA","SC","YES","D","JTDKB20U863192809",296328.0,"A",3714.55,3284.14,"1.5L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/ecce83d7-8246-4d2d-abbe-35039adb1a56.JPG","2020-02-18-07.08.43.000432"," C060","N",0.0,"http://inventory.copart.io/v1/lotImages/27633780?country=us&brand=cprt&yardNumber=1","","2020-02-13T22:52:41Z"
107,1,"CA - VALLEJO",0,"",1200,"PST",0,27656460,"V",2014,"VOLKSWAGEN","JETTA","JETTA SE","SEDAN 4D","GRAY","REAR END","","CA","SC","YES","D","3VWD17AJ2EM254115",99902.0,"A",8851.0,8720.34,"1.8L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/f21392c9-dad5-4a12-b0af-c9cc2e918185.JPG","2020-02-18-07.08.43.000432"," A090","N",0.0,"http://inventory.copart.io/v1/lotImages/27656460?country=us&brand=cprt&yardNumber=1","SE","2020-02-14T18:03:17Z"
108,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27705520,"K",1994,"INTERNATIONAL","4000 4900","4000 4900","CONVENTI","WHITE","MINOR DENT/SCRATCHES","","CA","DV","YES","D","1HTSDPNN9RH565715",239409.0,"E",0.0,0.0,"6","Rear-wheel drive","MANUAL","DIESEL","6","Run & Drive Verified","On Approval","725.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/bb76403b-ff38-4f14-bf4a-301dcdc786b6.JPG","2020-02-18-07.08.43.000439","CC040","N",0.0,"http://inventory.copart.io/v1/lotImages/27705520?country=us&brand=cprt&yardNumber=1","4900","2020-02-14T08:05:39Z"
109,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27712580,"V",2017,"BMW","X1 SDRIVE2","X1 SDRIVE2","","CHARCOAL","FRONT END","","CA","SC","YES","D","WBXHU7C37H5H38663",20289.0,"A",24936.0,0.0,"2.0L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/ce142d5f-70f2-4bb6-a3af-8ce02d75e593.JPG","2020-02-18-07.08.43.000440"," C070","N",0.0,"http://inventory.copart.io/v1/lotImages/27712580?country=us&brand=cprt&yardNumber=1","SDRIVE28I","2020-02-17T18:37:30Z"
110,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27725670,"V",2016,"HONDA","ACCORD LX","ACCORD LX","SEDAN 4D","CHARCOAL","FRONT END","","CA","SC","YES","D","1HGCR2F31GA054011",67119.0,"A",13715.0,0.0,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/a312ad05-206a-4ecd-bfd6-acbf631aab52.JPG","2020-02-18-07.08.43.000440"," B040","N",0.0,"http://inventory.copart.io/v1/lotImages/27725670?country=us&brand=cprt&yardNumber=1","LX","2020-02-17T19:17:48Z"
111,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27725790,"V",1996,"FORD","EXPLORER","EXPLORER","4DR SPOR","GREEN","MINOR DENT/SCRATCHES","","CA","CQ","YES","D","1FMDU32XXTUA72575",196386.0,"A",0.0,0.0,"4.0L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/71389973-45c1-4af0-a158-d3a224c9804e.JPG","2020-02-18-07.08.43.000440","SF007","N",0.0,"http://inventory.copart.io/v1/lotImages/27725790?country=us&brand=cprt&yardNumber=1","","2020-02-17T14:31:02Z"
112,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27727020,"R",2000,"FLEETWOOD","WILDERNESS","WILDERNESS","","WHITE","TOP/ROOF","BIOHAZARD/CHEMICAL","CA","SC","NO","E","1ED1J2422Y0916267",0.0,"E",5943.0,0.0,"","","AUTOMATIC","","","DEFAULT","Pure Sale","500.0","VALLEJO SUBLOT              ","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/fed91f70-19d8-4651-97f4-5434d739063a.JPG","2020-02-18-07.08.43.000441","AMER3","N",0.0,"http://inventory.copart.io/v1/lotImages/27727020?country=us&brand=cprt&yardNumber=1","","2020-02-12T15:11:43Z"
113,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27728350,"V",2017,"CHRYSLER","300","300 S","","BLACK","FRONT END","BIOHAZARD/CHEMICAL","CA","SC","YES","E","2C3CCABG1HH639133",0.0,"N",19386.0,0.0,"3.6L  6","Rear-wheel drive","AUTOMATIC","FLEXIBLE FUEL","6","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/c8ddfeb4-7d01-4037-bead-0f6ec2560de1.JPG","2020-02-18-07.08.43.000441","SH003","N",0.0,"http://inventory.copart.io/v1/lotImages/27728350?country=us&brand=cprt&yardNumber=1","S","2020-02-12T22:51:27Z"
114,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27753630,"K",2002,"CHEVROLET","EXPRESS G3","EXPRESS G3","CUTAWAY","WHITE","STRIPPED","","CA","CQ","YES","E","1GBJG31R521199045",171604.0,"A",0.0,0.0,"5.7L  8","Rear-wheel drive","AUTOMATIC","GAS","8","DEFAULT","On Minimum Bid","0.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/1423b15c-631e-4c3e-8b69-b17c9983dca3.JPG","2020-02-18-07.08.43.000441","BB010","Y",2550.0,"http://inventory.copart.io/v1/lotImages/27753630?country=us&brand=cprt&yardNumber=1","","2020-02-17T22:02:30Z"
115,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27796410,"V",1997,"JEEP","GRAND CHER","GRAND CHER","4DR SPOR","GRAY","MINOR DENT/SCRATCHES","","CA","CQ","YES","E","1J4GZ58Y4VC544514",170012.0,"E",0.0,0.0,"5.2L  8","4x4 w/Rear Wheel Drv","AUTOMATIC","GAS","8","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/bb965b31-53d5-4956-bdbb-427246e96e47.JPG","2020-02-18-07.08.43.000441","SC001","N",0.0,"http://inventory.copart.io/v1/lotImages/27796410?country=us&brand=cprt&yardNumber=1","LAREDO","2020-02-17T14:31:26Z"
116,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27815690,"V",2006,"NISSAN","350Z COUPE","350Z COUPE","COUPE","GRAY","FRONT END","","CA","SC","YES","D","JN1AZ34DX6M309116",192649.0,"A",7397.0,0.0,"3.5L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/79c6eb01-f211-4e3f-97ce-ce2e7c125ec8.JPG","2020-02-18-07.08.43.000442"," C100","N",0.0,"http://inventory.copart.io/v1/lotImages/27815690?country=us&brand=cprt&yardNumber=1","COUPE","2020-02-13T22:49:55Z"
117,1,"CA - VALLEJO",0,"",1200,"PST",0,27865590,"V",2001,"NISSAN","XTERRA XE","XTERRA XE","4DR SPOR","GREEN","FRONT END","","CA","SC","YES","D","5N1ED28T21C549490",176243.0,"A",3422.0,3800.0,"3.3L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Approval","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/a34238a7-bec8-45bc-bb08-041f31b6f37c.JPG","2020-02-18-07.08.43.000442"," E080","N",0.0,"http://inventory.copart.io/v1/lotImages/27865590?country=us&brand=cprt&yardNumber=1","XE","2020-02-13T21:47:58Z"
118,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27923830,"V",2007,"TOYOTA","COROLLA","COROLLA CE","SEDAN 4D","BURGUNDY","FRONT END","","CA","SC","YES","D","1NXBR32E77Z926824",174306.0,"A",4399.0,4954.0,"1.8L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/fee9cfa8-fa52-4f1c-bd8a-cf21144cbe94.JPG","2020-02-18-07.08.43.000442","SD001","N",0.0,"http://inventory.copart.io/v1/lotImages/27923830?country=us&brand=cprt&yardNumber=1","CE","2020-02-14T17:27:46Z"
119,1,"CA - VALLEJO",0,"",1200,"PST",0,27936560,"V",2011,"NISSAN","ALTIMA","ALTIMA BAS","SEDAN 4D","SILVER","FRONT END","","CA","SC","YES","D","1N4AL2AP6BC177971",136764.0,"A",5949.0,4363.08,"2.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/82ec9689-fce4-42b7-8176-0bb7690a75be.JPG","2020-02-18-07.08.43.000442"," B030","N",0.0,"http://inventory.copart.io/v1/lotImages/27936560?country=us&brand=cprt&yardNumber=1","BASE","2020-02-17T21:11:49Z"
120,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27950730,"V",2013,"AUDI","A8","A8 QUATTRO","SEDAN 4D","BLACK","STRIPPED","","CA","SC","YES","D","WAUAGAFD0DN026281",68955.0,"A",20147.0,22446.0,"3.0L  6","All wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","1350.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/b5c98e8d-bba5-462a-9403-cc28d7f7d366.JPG","2020-02-18-07.08.43.000443","SE001","N",0.0,"http://inventory.copart.io/v1/lotImages/27950730?country=us&brand=cprt&yardNumber=1","QUATTRO","2020-02-17T17:43:44Z"
121,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27952170,"V",2010,"HONDA","ACCORD LX","ACCORD LX","SEDAN 4D","BURGUNDY","FRONT END","","CA","SC","YES","S","1HGCP2F37AA173985",83295.0,"A",8301.1,0.0,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Vehicle Starts","Pure Sale","575.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/1c2c71b1-96f8-4ca1-8f79-fddeb1d31426.JPG","2020-02-18-07.08.43.000443","SF003","N",0.0,"http://inventory.copart.io/v1/lotImages/27952170?country=us&brand=cprt&yardNumber=1","LX","2020-02-14T20:51:35Z"
122,1,"CA - VALLEJO",0,"",1200,"PST",0,27975830,"V",1998,"HONDA","CR-V LX","CR-V LX","4DR SPOR","GREEN","REAR END","","CA","SC","YES","D","JHLRD1747WC092017",165854.0,"A",3751.0,5538.64,"2.0L  4","All wheel drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX250/22f2edff-f1c4-4f2c-9ef3-f360e1a131c2.JPG","2020-02-18-07.08.43.000443"," B100","N",0.0,"http://inventory.copart.io/v1/lotImages/27975830?country=us&brand=cprt&yardNumber=1","LX","2020-02-11T22:42:48Z"
123,1,"CA - VALLEJO",0,"",1200,"PST",0,27980320,"V",2005,"SATURN","VUE","VUE","4DR SPOR","SILVER","MINOR DENT/SCRATCHES","NORMAL WEAR","CA","SC","YES","","5GZCZ53485S869776",288957.0,"A",3064.3,3899.52,"3.5L  6","Front-wheel Drive","AUTOMATIC","GAS","6","","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX250/5b4a6579-fada-43e7-9956-40902a3e4e1a.JPG","2020-02-18-07.08.43.000443"," A120","N",0.0,"http://inventory.copart.io/v1/lotImages/27980320?country=us&brand=cprt&yardNumber=1","","2020-02-18T05:47:36Z"
124,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,27988810,"V",2004,"ACURA","3.5 RL","3.5RL","SEDAN 4D","GRAY","FRONT END","","CA","SC","YES","D","JH4KA96624C003314",102635.0,"A",5674.0,0.0,"3.5L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/dc9798b0-a744-4255-a6ff-5a08dbfb6373.JPG","2020-02-18-07.08.43.000444","SG005","N",0.0,"http://inventory.copart.io/v1/lotImages/27988810?country=us&brand=cprt&yardNumber=1","","2020-02-14T21:57:47Z"
125,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28007580,"V",2001,"TOYOTA","4RUNNER SR","4RUNNER SR","4DR SPOR","SILVER","NORMAL WEAR","","CA","CQ","YES","D","JT3HN86R210331936",286691.0,"E",0.0,0.0,"3.4L  6","4x4 w/Rear Wheel Drv","AUTOMATIC","GAS","6","Run & Drive Verified","On Approval","750.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/e8b4cc3b-7e68-47e9-ac23-a001181e03cb.JPG","2020-02-18-07.08.43.000444"," A060","N",0.0,"http://inventory.copart.io/v1/lotImages/28007580?country=us&brand=cprt&yardNumber=1","SR5","2020-02-14T17:19:00Z"
126,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28024380,"V",2007,"KIA","SPORTAGE E","SPORTAGE E","4DR SPOR","SILVER","FRONT END","MINOR DENT/SCRATCHES","CA","SC","YES","D","KNDJE723377349905",111128.0,"A",6176.87,6266.3,"2.7L  6","4x4 w/Front Whl Drv","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/c7bbc221-751b-401f-a055-263573c8872c.JPG","2020-02-18-07.08.43.000444","SH003","N",0.0,"http://inventory.copart.io/v1/lotImages/28024380?country=us&brand=cprt&yardNumber=1","EX","2020-02-14T18:04:33Z"
